par_id,community,text,label
3030,homeless,You do n't need to argue about the security of former President see what 's happening today as most of the people are suffering from floods and are homeless and their belongings are destroyed and help those people who in need of this hour you bloody fool minister .,1
10244,disabled,""""""" Research conducted by Unicef in 2013 found that the number of disabled children in child and youth care centres is three times that of our general childhood population in South Africa . Not only are these children abandoned , they must contend with a disability or disorder that will impact them for the rest of their lives , """" noted Blackie .""",1
9772,in-need,"Last year , the Star of Yahweh Covenant Community ( SYCC ) did their charity work for underprivileged families and this year , on December 10 , once again they did the same act of kindness by inviting other church members to bring the joy of Christmas to these families . It was a lovely , communal way for them to gather and donate to people in need .",1
9725,in-need,""""""" Everyone in Tacloban and surrounding provinces were hit by the typhoon and storm surge , and they are still in the process of picking up their lives , """" said Ted in his """" TV Patrol """" report . """" They are still very much in need of continuous help and assistance . """"""",1
625,women,"""Salina Hayat Ivy , Mayor of Narayanganj City Corporation said : """" Political party leaders should consider us as human beings rather than as women . If men changed their perspectives towards women , then we would have achieved success . """"""",1
10018,poor-families,"For the 4th finalist, the prize was awarded to the ISP. Annie A. Decano and her family of the Palauig municipal police station, Pro 3, who regularly direct the food and gift programs for poor families in their Barangay.",1
3174,disabled,"They care about our children, our elderly, disabled and houses, but do we do enough to take care of them?",1
4830,women,The level of diligence and zeal for success that women have portrayed over the years has made them reach the pinnacle of success which they enjoy today . Gone are the days of subjecting women to secondary roles in society .,1
7805,hopeless,"Cecil Duddley Mends who is the CEO of Duddleys Expressions , a modern state of the art Fashion Couture in Ghana that focuses mainly on fashion shows in Africa and Europe did n't only win the Fashion Designer of the year award because of his immense progress in Ghana 's Fashion , but was also honored because he gave people hope from the hopelessness by training more than 1,000 people for free that can put food on their tables .",1
5082,women,ASWS CEO Di Gipey said that the coroner's report on the death of two women after long history of domestic violence again stressed the urgent need to make real changes that will make women and children safe.,1
7983,homeless,"Keva Davis, from the neighboring Red Ground community, said many of Negril's less wealthy have been beneficiaries of the program and for that, she is very grateful.",1
1696,vulnerable,"As a result , most of people with disabilities remain vulnerable and unable to sustain themselves , a situation that makes them poor and they raise a poor family . This creates a vicious cycle of poverty as we end up with a society in which people with disabilities are mistreated . Read on ...",1
5530,hopeless,""""" ""Let us also remind Lauretta that the Nigerians look forward to doing it and its bosses in prison in 2019. They must report on the funds they have stolen from the PDI, the poorest of the poor, by Babachir Lawal, and have always gone forward to bomb them to Rann in their state of hope and assistance.""",1
8783,women,"What is your advice to Nigerian women ? My advice to women is that they should step forward and be bold , as stated in the UN declaration . I want women to be encouraged . Pick up something that you can advocate for . It is not all about money . It is about the people you are surrounded with . Start from your immediate community and you will get to where you want to go",1
1409,immigrant,"All of this is done to help raise money for Gordy and Eva Hoffman 's three charities : Project Warmth , Alberta Champions , ( for the purpose of full disclosure , I 'm on the board ) and Operation Kickstart . This year , Project Warmth will distribute more than 85,000 pieces of gently used and cleaned coats , hats and gloves to needy children . Alberta Champions recognizes historic figures who helped build our glorious province with special fields of fame monuments at various locations in the city , with more to come , and Project Kickstart helps immigrants looking for work to find it , often through Hoffman 's incredible network of friends and acquaintances that he 's never afraid to call on to help another person in need .",1
2655,poor-families,"Relief programmes are being scaled up to meet rising needs , but to save lives and prevent decades of development progress from being irreversibly eroded , more must be done . We need to provide more people with desperately needed cash and food assistance . We need to reach more children with specialised nutritional support to stop greater numbers from becoming malnourished . And we need to expand social safety nets that buffer the impact of this crisis , such as school feeding programmes so children from poor families get at least one good meal a day . The urgency of the situation is irrefutable . But humanitarian aid is not keeping pace with the tremendous needs . Not even close . In fact , there is a staggering funding gap -- and it is a tragedy in the making .",1
8661,in-need,""""" ""These are not humans to plunder something that is supposed to be delivered to their brothers in need,"" he continued. """,1
4421,in-need,"Darcy is founder of the Community Church river and president of Community Christmas Care, the longtime Squamish organization which offers toy baskets and food to those who need them every winter.",1
7138,homeless,"For 12 years Ruby* lived a life of abuse , drugs , homelessness and prostitution . But two months ago she joined the lucky few to escape the horrors of prostitution .",1
2303,migrant,"""New fires broke out on Wednesday in the"" ""jungle"" ""on the second day of operations to dismantle the sordid migrant camp in the north of France, sending people fleeing with their meager effects.""",1
195,homeless,Housing Minister Grant Shapps added : ' The plight of homeless people should be on our minds all year round - not just at Christmas .,1
10020,hopeless,"Needless to say, whatever the level of handicap of his handicap, they face tenacious stigma and social exclusion in addition to their persistent physical or mental challenges. If life is difficult for adults with differently capacity, we can only imagine what it could be for children. Their parents become tired, frustrated and desperate. Most of them lack financial and other resources to deal with the situation. It is almost inconceivable how overwhelmed and helpless they feel, and therefore resort to an acceptance of resigned fate.",1
665,vulnerable,""""""" With your impeccable personal dignity , you elevated the Office of Secretary-General in a manner rarely seen . With incomparable diplomatic skill and to great effect , you utilised the power of your office to promote the cause of world peace and to protect the vulnerable . In so doing , you raised the name of the UN and the name of Ghana to new global heights . """" - Michael Kingsley-Nyinah , DPKO , New York .""",1
8325,vulnerable,"Betty Abah is passionate about this initiative that seeks to protect young , vulnerable children . You could tell from just listening to her and how her face lit up as she dissected each question that was thrown at her .",1
4491,poor-families,""""""" Volleyball is our reputation in schools ' sport . But as an underprivileged school we are not in a position to give all the facilities needed by the players . Moreover these boys come from poor families and sadly the parents too are not in a state to render their support apart from their humble blessings . Our boys are very brave to win two or three titles in four to five tournaments annually which is a great achievement from our point of view , """" Lakshan added .""",1
2640,poor-families,"It was a typical response to victims of poor families where alcohol abuse was widespread, he said.",1
821,refugee,""""""" We have a wave of refugees fleeing wars and hunger , war and hunger in so many countries of Africa , wars and persecution in the Middle East , """" he said , congratulating in particular Italy and Greece which had been """" extremely generous """" in their welcome , just like Turkey or Lebanon .""",1
3201,vulnerable,"Meanwhile, the social minister and family development, Tan Chuan-Jin, said that his ministry would focus on strengthening weddings and families, providing young people in life, helping the vulnerable and promoting a caring community.",1
8237,disabled,"Even people with disabilities can always practice karate and have a feeling of accomplishment. No matter what your state of being, people are encouraged to excel.",1
7274,hopeless,"Antidote for hopelessness Pulitzer Prize-winning journalist Roy Gutman , author of How We Missed the Story , argued that journalism in conflict zones provides change-makers and hope as an antidote for hopelessness .",1
4278,in-need,"That is why he encouraged citizens to give their time , talent and resources to help those in need , he said .",1
10070,disabled,"Fern ? ndez was a well-known philanthropist who never forgot his motherland and was honoured by the former King of Spain , Juan Carlos , for his charitable deeds , including his work with disabled young people .",1
3396,in-need,And belief in a shared feeling of social justice - a desire to lend a hand to those who need it.,1
970,poor-families,Mushatt's has a story rich in Ireland where she helped thousands of poor families overcome the evils that assaulted them during the days of poverty.,1
3924,poor-families,""""" ""I believe that the situation will worsen during the month of fasting where more people wish to give food to poor families, including those in cities,"" said Lee. """"",1
7912,hopeless,The traces of Marie and bring hope to the desperate,1
1164,poor-families,"To strengthen child-sensitive social protection systems , including cash transfer programmes that directly help poor families to pay for food , health care , education and other services that protect children from the impact of poverty and improve their chances of breaking the cycle in their own lives .",1
9345,vulnerable,"God is God Foundation (GIG), a non -governmental organization (NGO), established five years ago, and the management of widows and orphans in need, was inaugurated in Accra, with a call to Ghanaians to do more to take care of vulnerable and depris.",1
8983,homeless,""""" ""At the start, I wanted the charity to help the Jamaicans as a whole, but I told myself that I would start where people are the worst, which, I believe, is the homeless, because they have literally nothing, but now since I have the other people on board.",1
2404,disabled,""""""" Disabled people are facing a real range of stigma and discrimination , which means there is a risk for this bill that it will be a Clayton 's Choice for disabled people , """" she said .""",1
9639,disabled,"May you attain Nibbana Sena , thank you so much for all the good you have done for the disabled",1
4125,in-need,"Yong is not the first Sabahan to find himself on the wrong side of the law , and neither will he be the last . Another boy from Sabah was Lee Siaw Foo , who was convicted of trafficking heroin into Singapore . Lee , too , came from a family facing hard times ; his mother a bankrupt , his father in need of an operation after a heart attack . As the only child and sole breadwinner , he agreed to deliver packages in Malaysia and Singapore . The packages turned out to be heroin . Yong told his lawyer that in 2009 Lee was dragged kicking and screaming from his cell to the gallows .",1
4358,women,"The figures mentioned above are inclusive of men but have decided to single out women- our mothers- as an appreciation of their love to children . They paint a very gloomy picture and calls for every effort to protect women and children all over the world . As you are reading through the lines , right now you have a very touching story to tell about your own mother or your neighbour 's mother .",1
8407,refugee,"And like temporary refugees, they have become the problem of the sons and daughters of Izon in the corridors of the government in Asaba, the state capital of the Delta. For three days of racing, they literally begged that the transport prices return to their bases in the state of Benue. When they were asked why they want to return to Benue when their lifestyles had been seriously truncated the illegal law? And why don't they engage in other forms of legal and stress-free companies?",1
3683,hopeless,"""Many of us have trouble with a particular behavior or trait that we do not seem to kick, even if we know that you don't like God. These weaknesses can leave us defeated, desperate and full of despair. But there is hope! The transforming power of the Holy Spirit is still available today.",1
717,in-need,"This year in recognition of their ongoing dedication and charitable sacrifice to help all those in need through mutual help , true comradeship and sound memory over the past 90 years , the MOTHs of the Better ' Ole Shellhole will stand proudly to attention as Guard of Honour and sentries for the duration of this year 's Wayside Cross Remembrance Ceremony .",1
6284,disabled,Practical ways to open wider doors for our disabled,1
3724,homeless,"This collaboration between the Institut ONN Ja'afar (IOJ) with Yayasan Chow Kit (Yck) invites all Malaysians to give breakfast to the homeless starting their popular soup from 7 am. They operate once every two weeks, the first and third Wednesdays of each month outside KL Krash Pad at 346, Jalan Tuanku Abdul Rahman.",1
280,poor-families,"The growing black middle class , , amongst other things , owes its success to the educational opportunities provided by our government . Some of the new black professional and middle classes were from poor families and from within the ranks of the working class . We need to be proud of all these achievements as the country celebrates 20 years of democracy .",1
5948,disabled,"Discrimination of the disabled by society is one of the major problems undermining the progress of democratic practice in the country . It is always the dream of people with disabilities that so long as the disability bill is passed , their position in society will be influenced positively .",1
8712,homeless,"""Dodgeball was flying quickly and harshly at the Morningsoid College today for the 5th annual attack on the fundraising of the Dodgeball Killer tournament. The double elimination tournament had 18 teams playing this year to collect funds for the Community Action Agency of Siouxland's Welcome Home Project"". ""The project aims to obtain homeless families from Siouxland, who contribute to their lives on the streets.",1
9942,in-need,""""""" Very often , the people who are most in need may not read the newspapers , access the Internet or even understand English , """" he told parliament last month . """" They need people who can talk to them in their language , people who will knock on their doors , check on them to see whether they are okay , and explain some of these assistance schemes to them . """"""",1
5629,homeless,"A child huddled against her pregnant mother , among 10 other homeless children with their families in Nuwara Eliya town , struggling to shield themselves from freezing temperatures which dropped below eight degrees Celsius , was among the scenes witnessed on Thursday night .",1
4963,in-need,"Pageants SA 's main charity is the Dignity Dreams project , where re-usable , washable sanitary towels are given to schoolgirls in need .",1
9123,in-need,""""""" My father has donated blood over 60 times so far . I 've learnt that if there 's anyone who is in need of blood , surely there 's someone who can donate blood and help save a precious life . """"""",1
8103,disabled,I do not want to harm the achievements of the Paralympians and I hope people like to watch the matches. But do not think that what you are looking at is an example that all people with disabilities can follow. <h> trend that makes your dough go very far,1
1322,homeless,""""""" We do not only serve the children and homeless food but also try to trace their homes and send them back home while we do that we try to engage them in creative activities like drawing , """" he reveals .""",1
1515,in-need,News <h> rehashing the mentislable marces <h> cumi gives hope to a lot of needing rehabilitation,1
6136,refugee,"In September, a photo of the lifeless body of the toddler Aylan Kurdi face to face on a Turkish beach changed the way Europeans saw the refugees arriving at their borders. Hostility turned to a sense of humanitarian duty.",1
8795,in-need,"In any nation where people with disabilities are only little help by the community and the government and are therefore insufficient and live with few options, for me, to judge the way they have found to survive, which often begging, is a luxury for which me, which has never been hungry or in need, should be very, very prudent.",1
7960,immigrant,"People in Africa are deceived into believing that the West is the haven for prosperity , an idea drummed into them from an early age by a continent reliant on remittances from overseas workers . Borrowing Thomas Hobbes ' words , I describe the life of many if not most African immigrants in the industrialized world simply as ' solitary , poor , nasty , brutish and short ' .",1
9669,poor-families,"The minister said that Christmas is a time of celebrations , of closeness and of hope and to help and join the vulnerable and poor families in its celebrations promoting the brotherhood , religious harmony , compassion and tolerance .",1
5941,in-need,""""" """" I would like to take advantage of this opportunity to call on the government, the parties at war and all the actors to help humanitarian workers provide the necessary access so that we can continue to provide rescue services to people in need, ""he said. """"",1
6193,homeless,What would you do if you saw a homeless person ?,1
8620,vulnerable,"When Nana Akufo Addo presented her true speech on the state of the nation and gave all the insurance of the way in which his governments will be, among other things, things will offer jobs for teeming young people, he knew the state of the country and where he ""found"" a job for these vulnerable young people.",1
152,hopeless,"Desperation and fear of a dismal future filled with difficulty and suffering amplify their aggression and heartless tendencies . It finally comes down to them against the rest of ' society ' that they perceive as a collection of faceless , nameless , heartless , careless haves who continually exploit , marginalise and despise them and sentence them to a life of hopelessness .",1
118,in-need,"""This is the rhetoric of what anthropologist Laura Agust ? n calls the """" rescue industry """" - a term used to describe people and institutions who conceptualize all sex workers as victims in need of saving . Catherine MacKinnon has argued , for example , that """" in prostitution , women have sex with men they would never otherwise have sex with .""",1
5054,homeless,"After a big victory in the casino, Mario Balotelli gave a homeless? 1,000 (PA).",1
7387,in-need,I have been interested and passionate about what I can do to help better the lives of children who are less privileged . I hope to achieve my dream of creating a haven for children in need of education and proper health care .,1
873,poor-families,"Quoting the fact that these children who died in Baba Raghav Das (BRD) in Gorakhpur and at the Farrukhabad district hospital belonged to poor families, said Shiv Sena instead of acting as ""God"" to the poor "", these government hospitals prove to be a God of death '' for them.",1
8247,refugee,""""""" Those ( Rohingyas ) who somehow entered the country by skipping the border regulation , we have decided to give them shelter on a humanitarian grounds """" he said , while adding that there are other refugees also receiving aid in Bangladesh .""",1
1088,vulnerable,"""To make a precious contribution to the health sector with the support of our sponsors who, thanks to their contributions, help us reach the lives of some of the most vulnerable who need medical care,"" said Fong Kong. """"",1
4382,hopeless,"Hope and try to understand the blackness , hopelessness , the cloudy lethargy and sadness drizzled with loneliness that they are going through .",1
8030,refugee,"What nations need to do is begin to rebuild the spiritual walls that were broken down , as in the Book of Nehemiah . Any nation that shows mercy and compassion to refugees and undocumented personnel will receive great blessings from the Creator who is the One who gives power to get wealth . <h> Paying taxes",1
9537,disabled,Naij.com met a video of a man who became viral after showing an act of kindness. The man who is a fast food employee has been seen to feed a disabled person who could not do so.,1
10379,poor-families,""""" """" Many children of poor families and households in the working class had trouble entering universities because their parents could not pay the costs. So, if you come from a poor family, are you condemned forever? To stay a lower person? "" ""He said.""",1
715,disabled,Mombasa county team manager Anisa Abdala called on the corporate community to sponsor various teams as a way of showing solidarity with the disabled .,1
6474,hopeless,"Many words have been written and said the sisters of mercy and their contribution to Alpha. I remember the 1970s, when I worked with the organization of community companies - a public sector company dedicated to the creation of cooperatives in the communities - there was an agricultural and fishing project on pagee Beach in Port Maria in St Mary, which was managed by a reformed ""bad man"", now deceased. Admittedly, Alpha could not reform all those who went there, but sometimes there was a ray of light, even among those who seemed desperate.",1
155,homeless,"""Nona O'Gara, a center supervisor, said residents were broken, but not."" ""We tell them that they are never safe when they are here because they always have a house."" """"",1
4376,refugee,"It's lunch time, and we are sitting in the gone left of the house he paints today. The floor is strewn with concrete fleas and the windows are all blown. Images of these bombed houses from Aleppo come to mind. But this building is being renovated, so that the land owner can rent it to refugee families who can afford more than a simple tent. Ibrahim is not one of these families.",1
4039,refugee,"TORONTO -- Canada has long prided itself on being a multicultural nation that values inclusion , opening its borders to refugees and immigrants , no matter their ethnicity or religion .",1
8966,poor-families,"These poor families face double-digit inflation this year thanks to food , electricity and transport hikes . Gordhan 's ' real ' ( after-inflation ) cuts by several percent to welfare grants will lower the incomes of 16.5 million recipients ( out of the country 's population of 55 million ) . They will struggle to find more holes in their frayed belts to tighten them up , given that 63 per cent of South Africans -- mostly women -- already live below the poverty line .",1
7015,refugee,""""" ""We told the President of the Maldives that we can transform climate refugees for climate innovators,"" said Paul Van de Camp, CEO of Dutch Docklands. """"",1
8894,poor-families,""""""" We want to supply these bicycles for Vietnamese students from poor families in remote areas so that they can pursue their studies , """" said Michael Shuman , a former U.S. Marine .""",1
7849,hopeless,"He described the lives of young Muslims in the district as desperate, many feeling stateless people and confronted with unemployment rates above the national average. Most of his friends, he said, had taken a prison sentence.",1
4319,in-need,"During a ceremony held in Accra, she said that the presence of disabled people begging the streets and the absence of ambulance to help the transfer of patients who need critical aid, pushed it to give the articles.",1
8811,women,""""" ""They want to live in a country that treats women with compassion,"" said the Minister of Health. "" ""It is Ireland that no longer says to take the boat, to take the plane ... Today, we say that we want to stand with you."" """" """,1
441,migrant,It is often a painful and frustrating experience for your visa to be refused . This is even more worrying in immigrant visa cases where the applicant 's plans of permanently settling with their family member in the U.S. or the DV lottery winner 's plans of making a new life in the U.S. takes a hit .,1
10220,homeless,"Addressing the FCA on the World democracy Day , Deshapriya said he wanted even homeless people in the country to be able to participate in elections and a survey was underway to get an understanding of the numbers involved .",1
1166,hopeless,"They discounted and denied every conceivable poll which showed Jonathan losing the election , preaching that Nigerians wanted continuity , not the change the opposition advocated . The people of Nigeria were portrayed as somehow loving their poverty and insecurity , their darkness and weakness , hopelessness and joblessness .",1
3357,poor-families,"The old Jewish district of the city of Sulaymaniah, Iraq Kurdish, is not a happy place. The area is a slum where poor families are piled up in houses whose past grandeur is well hidden under a thick layer of grain and negligence.",1
5039,poor-families,"Harvey said that the issue of violence against children was critical to the country as it was not confined to poor families , or to marginalised children or children living in the shadow of conflict .",1
7328,disabled,He urged his disabled and women's colleagues to support President Mahama to transform their life.,1
3355,hopeless,""""""" Every time you contribute to this Christmas Kettle drive , you are supporting a worthy cause . Every day they feed the poor , educate the ignorant , support the widows and orphans and minister to the sick , the helpless and the hopeless . Wo n't you join them with a willing heart and a generous hand ? """" Custos Corrodus appealed .""",1
1421,in-need,"Credit must be given to celebrities, because most of them have provided flooding support. However, it is the actor of southern India Siddharth and the large Jockey Radio FM Balaji who are still on the ground to provide help directly. Siddhath made rounds giving microphones and drops. While RJ Balaji organized rescue equipment using social media and provided them with people in need.",1
1300,hopeless,"While crossing various communities in Jamaica, we can see despair on the faces of many of our young people. Today, you can count the number of inactive hands on the road and do not prevent yourself from asking yourself how the human capital of this country can be used more productive. Unless we can no longer create jobs very soon, the crime rate goes in a spiral.",1
492,immigrant,""""" ""It was the dream of a young immigrant who came to Australia with nothing other than the intention to really make a difference and I hope that work has had a real impact in the lives of many women."" """"",1
7242,hopeless,"Without a doubt, progress has been made, but too many Jamaicans remain poor and in a sense of despair; Too many unemployed are unemployed and hungry. Allocating the IMF for its prescription will not take us very far. The IMF did not knock on the Jamaica door; We were at the door of Death and went to strike.",1
1824,poor-families,""""""" I am climbing all these summits to raise funds which will be directed towards educating at least 1-5 girls of my age . These girls should not necessarily be picked from poor families in India but rather anywhere across the world , """" she said .""",1
2714,hopeless,It takes a lot of pain and despair to get to this point,1
7068,poor-families,"""Under the pretext of"" ""learn how to know the other side of the world"", ""they initially shared the accommodation for free with poor families. After linking parents to friendship, they skillfully sought the permission to"" finally adopt young children to foreign lands. In many cases, children have made sex slaves. """,1
8491,poor-families,""""""" The boxers were from poor families and had nothing . I was trying to feed them in my own home , and I was n't thinking about my own family . All I knew was I had food in my house and I had to feed the boxers . '""",1
8165,homeless,"Through Gawad Kalinga , Meloto has proven to be a key player in the housing industry , helping provide decent homes and sustainable livelihood to the marginalized and homeless Filipinos .",1
9398,hopeless,A new generation of desperate.,1
567,refugee,"The English actor Benedict Cumberbatch makes an emotional plea for Syrian refugees. Speaking on Thursday September 10 during a curtain call of a performance in London, he urged the public to make a donation to save the children to support refugees.",1
5848,homeless,"It was about noon. The warmth of the afternoon sun has cooked Oshodi with intensity, and perspiration has flowed on the cheeks of people who exercise their profession in the chaotic commercial environment. A young teenager was sitting on a fence near the main road. At that time, many of his peers would be at school. But he was inside the burning sun, trying to earn a living. He impatiently hoped for a commercial driver who would hire his services for this day. Meet Seun Fola? Jin, a 17-year-old homeless teenager who has lived under the bridge in Oshodi since 2011.",1
9037,refugee,""""" We are really honored that Queen Rania agreed to join the distinguished and active board of directors of the IRC, ""said David Miliband, President and Chief Executive ORC."" ""She has an extraordinary passion for making a difference in favor of the most vulnerable question of education for education and the IRC refugee,"" on the question in a growing way of education for displayed and other """". """" "".",1
7541,hopeless,"""He must judge every sin , yes , even the so called """" respectable sins """" . If we can not be made right with God by our righteous deeds because of our sinful nature as the Bible clearly states , then it leaves anyone trusting in his """" works """" for salvation , helpless and hopeless for eternity and a cry for a mediator between a holy God and a sinful man becomes our need ( Job 9 ) .""",1
2194,poor-families,"Pepe divides opinion from football fans, but the defender of Portugal turned out to be a good Samaritan because he paid for nine tonnes of food to distribute to poor families in the district of Las Rozas in the Spanish capital.",1
8774,vulnerable,""""" ""I visit her in the middle of the week and we are talking about a lot of problems affecting the world. She fights for the vulnerable and normally sends me to transmit messages to the world."" """"",1
3432,homeless,"According to Hill, there are very few cases of homeless living in the May Pen cemetery, and it is the responsibility of the cemeteries inspector to report the question to the agencies concerned in order to withdraw such people, to examine medically, to feed and place in a care institution.",1
2509,homeless,"""The 2015 donations lead, nourish the hungry and volunteer opportunities around Capitol Hill with a"" ""state of emergency"" ""stimulating spending of around 17%, Seattle is ready to spend $ 47 million in 2016 for its homeless and low-income programs and services. To continue reading?""",1
2350,homeless,"""All these services were primed towards , in Mother Teresa 's own words , """" the hungry , the naked , the homeless , the crippled , the blind , the lepers , all those people who feel unwanted , unloved , uncared for throughout society , people that have become a burden to the society and are shunned by everyone . """"""",1
2997,disabled,Daily discrimination faced with the disabled in daily life <h> I hope to be the Rosa parks of the disabled community <h> receive daily news by email,1
9343,hopeless,"""Lougene has this message to others who may still be hooked on illegal drugs : """" Do n't be hopeless because there is hope . You can still change . That 's why whenever I see on TV drug users and dealers that were killed , I say to myself they should have been given a chance to change by bringing them to a place such as this . """"""",1
7813,hopeless,"Sabc is unfaithful, false and hopeless. Just close the SABC and give every billion and million R to the poor, then give a 1/8 DSTV price to the poor. Then we will have a better SA. Sabc is really K * K Compare with the other 3rd World Coutries.",1
1800,migrant,"""In Davos, the World Economic Forum has devoted this year to cultivate leadership"" """" """" """" and """" """" ""in a largely missing world. To be necessary, for example, to cure Syrian scars, at home the refugee / booming migrants, and to take into account one.",1
7538,refugee,"""London - Angelia Jolie urged people to"" unite """" to ""overcome the global refugee crisis"" "". """"",1
2250,refugee,"""There were many astonishing survival tales : a newspaper report from Douglas Wilkie , The Sunday Sun 's correspondent in India , reported that """" stories of epic courage and pitiful tragedy are accumulating as parties of gaunt and haggard refugees from Burma still struggle into Northern Assam """" . A blind Indian was led all the way by his two small sons ; a crippled man shouldered a spare wooden leg throughout the entire journey , """" lest he smashed the other on a rock """" ; a woman , """" exhausted , her feet worn to bone """" , crawled the last 22 miles . More cheerfully , a pet spaniel thought to have fallen over a cliff was brought in days later by a Gurkha soldier -- with a healthy litter of puppies .""",1
4258,hopeless,""""""" He must have thought : ' I do n't want to do this anymore ' . """" Isaac was a child beaten down and feeling hopeless .""",1
1908,immigrant,"Inspiration that anything is possible . You can be born into a family that does n't have very much , but if you have the heart and the hard work then dreams can come true . People forget that this country gives you opportunities . Not every country has that , in fact many countries do n't . A lot of immigrants have that obstacle that they ca n't overcome in their head . I was raised by a single mom who worked as a maid . English is my second language , and I lived below the poverty line . You have to have hope and faith in yourself .",1
6041,poor-families,A: They take the children of poor families in the city center and teach them the values ​​through golf. Persistence. Honesty. Hard work. Sportiness. How you manage life.,1
9727,homeless,"""SM Hassan Siddiquee Pope Francis has proclaimed Mother Teresa of Kolkata a saint , hailing her as the personification of maternal love and a powerful advocate for the poor . Queen Sofia of Spain and some 1,500 homeless people also looked on as Pope Francis described Saint Teresa 's work in the slums of the Indian Metropolis as """" eloquent witness to God 's closeness to the poorest of the poor . """" There has been debates and controversies over Saint Teresa 's legacy since she ...""",1
6950,homeless,From sleeping rough to becoming a published author : This man 's story will make you think twice about ignoring the homeless,1
6013,poor-families,"Join a photo showing Pi? OL with the Dole Director Vice-President for World Agriculture and Research Carlos Mandujano and other Dole-Philippines officials at their meeting at the Matina Golf Club of Davao City on December 10, PI? OL wrote that the dole-photilips will give a donation to poor families that the pineapple leaves of their plantations of more than 18,000 hectares in all Mindanao.",1
7091,disabled,"Shebesh , who is city woman representative , was captured by a passerby kneeling on a street in Nairobi at the weekend , and talking to a disabled man .",1
4980,disabled,Andrew Garfield and Claire Foy in a biographical drama inspiring on a man who devotes his whole life to help patients and disabled,1
2388,homeless,"Fashions good and bad such as in trousers tied so low backsides showing . Or dresses and skirts cut so high if a girl reaches out to pick up something from a shelf or cupboard her undies are exposed for the world to see . Lavish lifestyles for the rich and famous in which they spend millions of dollars in attire , luxury vehicles on land and sea , et cetera while fellow Americans wallow in misery , jobless , hungry and homeless .",1
1643,in-need,"In collaboration with the County RSVP Yakima, local non -profit organizations have provided information on individuals and families who need your help. Each day until Christmas Eve, the Yakima Herald-Republic will publish printed and online information on some of those who need it as well as the contact details so that your gift occurs.",1
384,in-need,""""" """" Many people need better roads, drinking water, skills training, education and health establishments that must be developed. They all want it to happen at some point and you have to explain to them that it is a process ... and will not happen overnight. We have done a lot of achievements and I hope we are going to do so.",1
8027,poor-families,"""If very poor families sing their children, read their children, play with their children, these children will do well at school. The nursery rhymes are free; Families can get library books. These are the things that matter. '",1
4604,homeless,"According to Okine , he is often touched by the problems and situations of destitute children , and as the Christmas and New Year is being celebrated , he taught it wise to share with the deprived and homeless .",1
7842,homeless,""""" Overall, it was a financial decision, but at the same time, I have always thought of supporting the homeless in the past, ""he said. """"",1
2278,in-need,""""""" Woke up today to see I 've reached 1M followers ! So here 's to you guys : donating 1 house to a family in need of a home in our GK Village Ave Maria , Tanay Rizal . My way to say thank you for following me and our way of giving back , """" she wrote .""",1
3540,refugee,""""""" Malaria strikes an astounding number of refugees , but it does n't need to """" said Chris Helfrich , the director of Nothing But Nets . """" A simple bed net can help protect mothers and children from a deadly mosquito bite-and this is the help that they desperately need . We 're so grateful to Curry and all our Nothing But Nets Champions for ensuring that we can cover this camp with life-saving bed nets . """"""",1
10173,hopeless,"""Meanwhile """" throughout this island , the high level of suicide is terrible and terrifying . """" As Christians """" we can give hope , where a person feels only darkness and hopelessnes , """" he said .""",1
2396,migrant,"""The letter ended with a call to the bishops to create a church that listens to"" the hungry, imprisoned them, migrant and """" "".",1
5207,homeless,"He lost both his parents within a month of each other , and now a young Tauranga man is facing the prospect of becoming homeless .",1
604,homeless,"As a result , millions of Syrians as well as peoples of other countries in the region have been made both homeless and hopeless .",1
1229,hopeless,"""12. Chris Hipkins (Labor-Rimutaka) to the Minister of Education: why does she accept a certain responsibility as Minister of Education for the Declaration of Hon Bill, according to which many kiwis are"" damn damn desperate """" and """" They do not read and do not write """"? """,1
6130,vulnerable,"""Speaking at the elaborate event , the first of its kind in Badagry , Chairman of the Association , Comrade Monday Denagan Honfovu , who also doubles as the President of Badagry Community Youth Association , BCYA , said , the idea to assist the vulnerable women was borne out of the saying , """" if you empower a woman , you empower the nation """" .""",1
3580,disabled,"""The figure of the unhappiness of the 19th century is evoked from the smoked darkness of the industrial leicester as a young boy who is drunk advocate with him to be in the world but not - to tow the line and to appear the same thing as everyone. Our elephant man does not carry the growth of the wing of his mother, to the hostile streets, to the freak show, until the all"" An art form by solitude """".",1
5440,in-need,"The charge stemmed from a 2017 charity event organised by the Kotleba-People 's Party Our Slovakia ( LSNS ) , where Kotleba handed out cheques to families in need made out for 1,488 euros ( $1,733 ) .",1
5177,in-need,"However, and above all, it should be a moment for all partners to adopt the OGP platform to fundamentally change the way we design and provide essential public services for those who need government support - for their survival and dignity.",1
8881,in-need,"""What is strange is that the creation of these colonies was something that these great men had no doubt for the good of local African communities which, according to them, need the advantages of"" modern civilization "". They expected that we can remember the main benefactors of the continent, but is everywhere now burned like cruel racists. """"",1
3461,homeless,"Most of us are not satisfied with what we have. You might be stressed not to get this promotion, or dissatisfied with your work / salary, or to reach out your children, etc. Remember that there are people who take care of more difficult situations that are they; Some are homeless, unemployed or childless.",1
